Induced Coil Voltages at Rated Speed
Air-Gap Position (elec. degrees)
Voltage (V)
326	0.566651
327	0.557609
328	0.547161
329	0.535255
330	0.521934
331	0.507366
332	0.491856
333	0.475827
334	0.459776
335	0.444198
336	0.429516
337	0.416035
338	0.403921
339	0.393214
340	0.383861
341	0.375748
342	0.368732
343	0.362664
344	0.357401
345	0.352817
346	0.348800
347	0.345258
348	0.342111
349	0.339295
350	0.336756
351	0.334448
352	0.332333
353	0.330379
354	0.328556
355	0.326769
356	0.325067
357	0.323429
358	0.321838
359	0.320276
360	0.318726
One-Turn Voltage
